date,home_team,away_team,team,scorer,assist,minute,own_goal,penalty
1998-06-28,Nigeria,Denmark,Denmark,Ebbe Sand,,58,False,False
1998-06-28,Nigeria,Denmark,Denmark,Thomas Helveg,,76,False,False
1998-06-28,Nigeria,Denmark,Nigeria,Tijani Babangida,,77,False,False
1998-06-29,Germany,Mexico,Mexico,Luis Hernández,,47,False,False
1998-06-29,Germany,Mexico,Germany,Jürgen Klinsmann,,74,False,False
1998-06-29,Germany,Mexico,Germany,Oliver Bierhoff,,86,False,False
1998-06-29,Netherlands,Yugoslavia,Netherlands,Dennis Bergkamp,,38,False,False
1998-06-29,Netherlands,Yugoslavia,Yugoslavia,Slobodan Komljenović,,48,False,False
1998-06-29,Netherlands,Yugoslavia,Netherlands,Edgar Davids,,92,False,False
1998-06-30,Romania,Croatia,Croatia,Davor Šuker,,47,False,True
1998-06-30,Argentina,England,Argentina,Gabriel Batistuta,,5,False,True
1998-06-30,Argentina,England,England,Alan Shearer,,9,False,True
1998-06-30,Argentina,England,England,Michael Owen,,16,False,False
1998-06-30,Argentina,England,Argentina,Javier Zanetti,,46,False,False
1998-07-03,Brazil,Denmark,Denmark,Martin Jørgensen,,2,False,False
1998-07-03,Brazil,Denmark,Brazil,not applicable Bebeto,,10,False,False
1998-07-03,Brazil,Denmark,Brazil,not applicable Rivaldo,,25,False,False
1998-07-03,Brazil,Denmark,Denmark,Brian Laudrup,,50,False,False
1998-07-03,Brazil,Denmark,Brazil,not applicable Rivaldo,,59,False,False
1998-07-04,Netherlands,Argentina,Netherlands,Patrick Kluivert,,12,False,False
1998-07-04,Netherlands,Argentina,Argentina,Claudio López,,17,False,False
1998-07-04,Netherlands,Argentina,Netherlands,Dennis Bergkamp,,90,False,False
1998-07-04,Germany,Croatia,Croatia,Robert Jarni,,48,False,False
1998-07-04,Germany,Croatia,Croatia,Goran Vlaović,,80,False,False
1998-07-04,Germany,Croatia,Croatia,Davor Šuker,,85,False,False
1998-07-07,Brazil,Netherlands,Brazil,not applicable Ronaldo,,46,False,False
1998-07-07,Brazil,Netherlands,Netherlands,Patrick Kluivert,,87,False,False
1998-07-08,France,Croatia,Croatia,Davor Šuker,,46,False,False
1998-07-08,France,Croatia,France,Lilian Thuram,,47,False,False
1998-07-08,France,Croatia,France,Lilian Thuram,,70,False,False
1998-07-11,Netherlands,Croatia,Croatia,Robert Prosinečki,,14,False,False
1998-07-11,Netherlands,Croatia,Netherlands,Boudewijn Zenden,,22,False,False
1998-07-11,Netherlands,Croatia,Croatia,Davor Šuker,,36,False,False
1998-07-12,Brazil,France,France,Zinedine Zidane,,27,False,False
1998-07-12,Brazil,France,France,Zinedine Zidane,,46,False,False
1998-07-12,Brazil,France,France,Emmanuel Petit,,93,False,False
2002-05-31,France,Senegal,Senegal,Papa Bouba Diop,,30,False,False
2002-06-01,Republic of Ireland,Cameroon,Cameroon,Patrick M'Boma,,39,False,False
2002-06-01,Republic of Ireland,Cameroon,Republic of Ireland,Matt Holland,,52,False,False
2002-06-01,Uruguay,Denmark,Denmark,Jon Dahl Tomasson,,45,False,False
2002-06-01,Uruguay,Denmark,Uruguay,Darío Rodríguez,,47,False,False
2002-06-01,Uruguay,Denmark,Denmark,Jon Dahl Tomasson,,83,False,False
2002-06-01,Germany,Saudi Arabia,Germany,Miroslav Klose,,20,False,False
2002-06-01,Germany,Saudi Arabia,Germany,Miroslav Klose,,25,False,False
2002-06-01,Germany,Saudi Arabia,Germany,Michael Ballack,,40,False,False
2002-06-01,Germany,Saudi Arabia,Germany,Carsten Jancker,,46,False,False
2002-06-01,Germany,Saudi Arabia,Germany,Miroslav Klose,,70,False,False
2002-06-01,Germany,Saudi Arabia,Germany,Thomas Linke,,73,False,False
2002-06-01,Germany,Saudi Arabia,Germany,Oliver Bierhoff,,84,False,False
2002-06-01,Germany,Saudi Arabia,Germany,Bernd Schneider,,91,False,False
2002-06-02,Argentina,Nigeria,Argentina,Gabriel Batistuta,,63,False,False
2002-06-02,Paraguay,South Africa,Paraguay,Roque Santa Cruz,,39,False,False
2002-06-02,Paraguay,South Africa,Paraguay,Francisco Arce,,55,False,False
2002-06-02,Paraguay,South Africa,South Africa,Teboho Mokoena,,63,False,False
2002-06-02,Paraguay,South Africa,South Africa,Quinton Fortune,,91,False,True
2002-06-02,England,Sweden,England,Sol Campbell,,24,False,False
2002-06-02,England,Sweden,Sweden,Niclas Alexandersson,,59,False,False
2002-06-02,Spain,Slovenia,Spain,not applicable Raúl,,44,False,False
2002-06-02,Spain,Slovenia,Spain,Juan Carlos Valerón,,74,False,False
2002-06-02,Spain,Slovenia,Slovenia,Sebastjan Cimirotič,,82,False,False
2002-06-02,Spain,Slovenia,Spain,Fernando Hierro,,87,False,True
2002-06-03,Croatia,Mexico,Mexico,Cuauhtémoc Blanco,,60,False,True
2002-06-03,Brazil,Turkey,Turkey,Hasan Şaş,,47,False,False
2002-06-03,Brazil,Turkey,Brazil,not applicable Ronaldo,,50,False,False
2002-06-03,Brazil,Turkey,Brazil,not applicable Rivaldo,,87,False,True
2002-06-03,Italy,Ecuador,Italy,Christian Vieri,,7,False,False
2002-06-03,Italy,Ecuador,Italy,Christian Vieri,,27,False,False
2002-06-04,China,Costa Rica,Costa Rica,Rónald Gómez,,61,False,False
2002-06-04,China,Costa Rica,Costa Rica,Mauricio Wright,,65,False,False
2002-06-04,Japan,Belgium,Belgium,Marc Wilmots,,57,False,False
2002-06-04,Japan,Belgium,Japan,Takayuki Suzuki,,59,False,False
2002-06-04,Japan,Belgium,Japan,Junichi Inamoto,,67,False,False
2002-06-04,Japan,Belgium,Belgium,Peter Van der Heyden,,75,False,False
2002-06-04,South Korea,Poland,South Korea,Sun-hong Hwang,,26,False,False
2002-06-04,South Korea,Poland,South Korea,Sang-chul Yoo,,53,False,False
2002-06-05,Russia,Tunisia,Russia,Yegor Titov,,59,False,False
2002-06-05,Russia,Tunisia,Russia,Valeri Karpin,,64,False,True
2002-06-05,United States,Portugal,United States,John O'Brien,,4,False,False
2002-06-05,United States,Portugal,United States,Jorge Costa,,29,True,False
2002-06-05,United States,Portugal,United States,Brian McBride,,36,False,False
2002-06-05,United States,Portugal,Portugal,not applicable Beto,,39,False,False
2002-06-05,United States,Portugal,Portugal,Jeff Agoos,,71,True,False
2002-06-05,Germany,Republic of Ireland,Germany,Miroslav Klose,,19,False,False
2002-06-05,Germany,Republic of Ireland,Republic of Ireland,Robbie Keane,,92,False,False
2002-06-06,Denmark,Senegal,Denmark,Jon Dahl Tomasson,,16,False,True
2002-06-06,Denmark,Senegal,Senegal,Salif Diao,,52,False,False
2002-06-06,Cameroon,Saudi Arabia,Cameroon,Samuel Eto'o,,66,False,False
2002-06-07,Sweden,Nigeria,Nigeria,Julius Aghahowa,,27,False,False
2002-06-07,Sweden,Nigeria,Sweden,Henrik Larsson,,35,False,False
2002-06-07,Sweden,Nigeria,Sweden,Henrik Larsson,,63,False,True
2002-06-07,Spain,Paraguay,Paraguay,Carles Puyol,,10,True,False
2002-06-07,Spain,Paraguay,Spain,Fernando Morientes,,53,False,False
2002-06-07,Spain,Paraguay,Spain,Fernando Morientes,,69,False,False
2002-06-07,Spain,Paraguay,Spain,Fernando Hierro,,83,False,True
2002-06-07,Argentina,England,England,David Beckham,,44,False,True
2002-06-08,South Africa,Slovenia,South Africa,Siyabonga Nomvethe,,4,False,False
2002-06-08,Italy,Croatia,Italy,Christian Vieri,,55,False,False
2002-06-08,Italy,Croatia,Croatia,Ivica Olić,,73,False,False
2002-06-08,Italy,Croatia,Croatia,Milan Rapaić,,76,False,False
2002-06-08,Brazil,China,Brazil,Roberto Carlos,,15,False,False
2002-06-08,Brazil,China,Brazil,not applicable Rivaldo,,32,False,False
2002-06-08,Brazil,China,Brazil,not applicable Ronaldinho,,45,False,True
2002-06-08,Brazil,China,Brazil,not applicable Ronaldo,,55,False,False
2002-06-09,Mexico,Ecuador,Ecuador,Agustín Delgado,,5,False,False
2002-06-09,Mexico,Ecuador,Mexico,Jared Borgetti,,28,False,False
2002-06-09,Mexico,Ecuador,Mexico,Gerardo Torrado,,57,False,False
2002-06-09,Costa Rica,Turkey,Turkey,Emre Belözoğlu,,56,False,False
2002-06-09,Costa Rica,Turkey,Costa Rica,Winston Parks,,86,False,False
2002-06-09,Japan,Russia,Japan,Junichi Inamoto,,51,False,False
2002-06-10,South Korea,United States,United States,Clint Mathis,,24,False,False
2002-06-10,South Korea,United States,South Korea,Jung-hwan Ahn,,78,False,False
2002-06-10,Tunisia,Belgium,Belgium,Marc Wilmots,,13,False,False
2002-06-10,Tunisia,Belgium,Tunisia,Raouf Bouzaiene,,17,False,False
2002-06-10,Portugal,Poland,Portugal,not applicable Pauleta,,14,False,False
2002-06-10,Portugal,Poland,Portugal,not applicable Pauleta,,65,False,False
2002-06-10,Portugal,Poland,Portugal,not applicable Pauleta,,77,False,False
2002-06-10,Portugal,Poland,Portugal,Rui Costa,,88,False,False
2002-06-11,Denmark,France,Denmark,Dennis Rommedahl,,22,False,False
2002-06-11,Denmark,France,Denmark,Jon Dahl Tomasson,,67,False,False
2002-06-11,Senegal,Uruguay,Senegal,Khalilou Fadiga,,20,False,True
2002-06-11,Senegal,Uruguay,Senegal,Papa Bouba Diop,,26,False,False
2002-06-11,Senegal,Uruguay,Senegal,Papa Bouba Diop,,38,False,False
2002-06-11,Senegal,Uruguay,Uruguay,Richard Morales,,46,False,False
2002-06-11,Senegal,Uruguay,Uruguay,Diego Forlán,,69,False,False
2002-06-11,Senegal,Uruguay,Uruguay,Álvaro Recoba,,88,False,True
2002-06-11,Cameroon,Germany,Germany,Marco Bode,,50,False,False
2002-06-11,Cameroon,Germany,Germany,Miroslav Klose,,79,False,False
2002-06-11,Saudi Arabia,Republic of Ireland,Republic of Ireland,Robbie Keane,,7,False,False
2002-06-11,Saudi Arabia,Republic of Ireland,Republic of Ireland,Gary Breen,,61,False,False
2002-06-11,Saudi Arabia,Republic of Ireland,Republic of Ireland,Damien Duff,,87,False,False
2002-06-12,Sweden,Argentina,Sweden,Anders Svensson,,59,False,False
2002-06-12,Sweden,Argentina,Argentina,Hernán Crespo,,88,False,False
2002-06-12,Slovenia,Paraguay,Slovenia,Milenko Ačimovič,,46,False,False
2002-06-12,Slovenia,Paraguay,Paraguay,Nelson Cuevas,,65,False,False
2002-06-12,Slovenia,Paraguay,Paraguay,Jorge Luis Campos,,73,False,False
2002-06-12,Slovenia,Paraguay,Paraguay,Nelson Cuevas,,84,False,False
2002-06-12,South Africa,Spain,Spain,not applicable Raúl,,4,False,False
2002-06-12,South Africa,Spain,South Africa,Benni McCarthy,,31,False,False
2002-06-12,South Africa,Spain,Spain,Gaizka Mendieta,,46,False,False
2002-06-12,South Africa,Spain,South Africa,Lucas Radebe,,53,False,False
2002-06-12,South Africa,Spain,Spain,not applicable Raúl,,56,False,False
2002-06-13,Costa Rica,Brazil,Brazil,not applicable Ronaldo,,10,False,False
2002-06-13,Costa Rica,Brazil,Brazil,not applicable Ronaldo,,13,False,False
2002-06-13,Costa Rica,Brazil,Brazil,not applicable Edmílson,,38,False,False
2002-06-13,Costa Rica,Brazil,Costa Rica,Paulo Wanchope,,39,False,False
2002-06-13,Costa Rica,Brazil,Costa Rica,Rónald Gómez,,56,False,False
2002-06-13,Costa Rica,Brazil,Brazil,not applicable Rivaldo,,62,False,False
2002-06-13,Costa Rica,Brazil,Brazil,not applicable Júnior,,64,False,False
2002-06-13,Turkey,China,Turkey,Hasan Şaş,,6,False,False
2002-06-13,Turkey,China,Turkey,Bülent Korkmaz,,9,False,False
2002-06-13,Turkey,China,Turkey,Ümit Davala,,85,False,False
2002-06-13,Ecuador,Croatia,Ecuador,Édison Méndez,,48,False,False
2002-06-13,Mexico,Italy,Mexico,Jared Borgetti,,34,False,False
2002-06-13,Mexico,Italy,Italy,Alessandro Del Piero,,85,False,False
2002-06-14,Belgium,Russia,Belgium,Johan Walem,,7,False,False
2002-06-14,Belgium,Russia,Russia,Vladimir Beschastnykh,,52,False,False
2002-06-14,Belgium,Russia,Belgium,Wesley Sonck,,78,False,False
2002-06-14,Belgium,Russia,Belgium,Marc Wilmots,,82,False,False
2002-06-14,Belgium,Russia,Russia,Dmitri Sychev,,88,False,False
2002-06-14,Tunisia,Japan,Japan,Hiroaki Morishima,,48,False,False
2002-06-14,Tunisia,Japan,Japan,Hidetoshi Nakata,,75,False,False
2002-06-14,Poland,United States,Poland,Emmanuel Olisadebe,,3,False,False
2002-06-14,Poland,United States,Poland,Paweł Kryszałowicz,,5,False,False
2002-06-14,Poland,United States,Poland,Marcin Żewłakow,,66,False,False
2002-06-14,Poland,United States,United States,Landon Donovan,,83,False,False
2002-06-14,Portugal,South Korea,South Korea,Ji-sung Park,,70,False,False
2002-06-15,Germany,Paraguay,Germany,Oliver Neuville,,88,False,False
2002-06-15,Denmark,England,England,Rio Ferdinand,,5,False,False
2002-06-15,Denmark,England,England,Michael Owen,,22,False,False
2002-06-15,Denmark,England,England,Emile Heskey,,44,False,False
2002-06-16,Sweden,Senegal,Sweden,Henrik Larsson,,11,False,False
2002-06-16,Sweden,Senegal,Senegal,Henri Camara,,37,False,False
2002-06-16,Sweden,Senegal,Senegal,Henri Camara,,104,False,False
2002-06-16,Spain,Republic of Ireland,Spain,Fernando Morientes,,8,False,False
2002-06-16,Spain,Republic of Ireland,Republic of Ireland,Robbie Keane,,90,False,True
2002-06-17,Mexico,United States,United States,Brian McBride,,8,False,False
2002-06-17,Mexico,United States,United States,Landon Donovan,,65,False,False
2002-06-17,Brazil,Belgium,Brazil,not applicable Rivaldo,,67,False,False
2002-06-17,Brazil,Belgium,Brazil,not applicable Ronaldo,,87,False,False
2002-06-18,Japan,Turkey,Turkey,Ümit Davala,,12,False,False
2002-06-18,South Korea,Italy,Italy,Christian Vieri,,18,False,False
2002-06-18,South Korea,Italy,South Korea,Ki-hyeon Seol,,88,False,False
2002-06-18,South Korea,Italy,South Korea,Jung-hwan Ahn,,117,False,False
2002-06-21,England,Brazil,England,Michael Owen,,23,False,False
2002-06-21,England,Brazil,Brazil,not applicable Rivaldo,,47,False,False
2002-06-21,England,Brazil,Brazil,not applicable Ronaldinho,,50,False,False
2002-06-21,Germany,United States,Germany,Michael Ballack,,39,False,False
2002-06-22,Senegal,Turkey,Turkey,İlhan Mansız,,94,False,False
2002-06-25,Germany,South Korea,Germany,Michael Ballack,,75,False,False
2002-06-26,Brazil,Turkey,Brazil,not applicable Ronaldo,,49,False,False
2002-06-29,South Korea,Turkey,Turkey,Hakan Şükür,,1,False,False
2002-06-29,South Korea,Turkey,South Korea,Eul-yong Lee,,9,False,False
2002-06-29,South Korea,Turkey,Turkey,İlhan Mansız,,13,False,False
2002-06-29,South Korea,Turkey,Turkey,İlhan Mansız,,32,False,False
2002-06-29,South Korea,Turkey,South Korea,Chong-gug Song,,93,False,False
2002-06-30,Germany,Brazil,Brazil,not applicable Ronaldo,,67,False,False
2002-06-30,Germany,Brazil,Brazil,not applicable Ronaldo,,79,False,False
2006-06-09,Germany,Costa Rica,Germany,Philipp Lahm,,6,False,False
2006-06-09,Germany,Costa Rica,Costa Rica,Paulo Wanchope,,12,False,False
2006-06-09,Germany,Costa Rica,Germany,Miroslav Klose,,17,False,False
2006-06-09,Germany,Costa Rica,Germany,Miroslav Klose,,61,False,False
2006-06-09,Germany,Costa Rica,Costa Rica,Paulo Wanchope,,73,False,False
2006-06-09,Germany,Costa Rica,Germany,Torsten Frings,,87,False,False
2006-06-09,Poland,Ecuador,Ecuador,Carlos Tenorio,,24,False,False
2006-06-09,Poland,Ecuador,Ecuador,Agustín Delgado,,80,False,False
2006-06-10,England,Paraguay,England,Carlos Gamarra,,3,True,False
2006-06-10,Argentina,Ivory Coast,Argentina,Hernán Crespo,,24,False,False
2006-06-10,Argentina,Ivory Coast,Argentina,Javier Saviola,,38,False,False
2006-06-10,Argentina,Ivory Coast,Ivory Coast,Didier Drogba,,82,False,False
2006-06-11,Serbia and Montenegro,Netherlands,Netherlands,Arjen Robben,,18,False,False
2006-06-11,Mexico,Iran,Mexico,Omar Bravo,,28,False,False
2006-06-11,Mexico,Iran,Iran,Yahya Golmohammadi,,36,False,False
2006-06-11,Mexico,Iran,Mexico,Omar Bravo,,76,False,False
2006-06-11,Mexico,Iran,Mexico,not applicable Sinha,,79,False,False
2006-06-11,Angola,Portugal,Portugal,not applicable Pauleta,,4,False,False
2006-06-12,Australia,Japan,Japan,Shunsuke Nakamura,,26,False,False
2006-06-12,Australia,Japan,Australia,Tim Cahill,,84,False,False
2006-06-12,Australia,Japan,Australia,Tim Cahill,,89,False,False
2006-06-12,Australia,Japan,Australia,John Aloisi,,92,False,False
2006-06-12,United States,Czech Republic,Czech Republic,Jan Koller,,5,False,False
2006-06-12,United States,Czech Republic,Czech Republic,Tomáš Rosický,,36,False,False
2006-06-12,United States,Czech Republic,Czech Republic,Tomáš Rosický,,76,False,False
2006-06-12,Italy,Ghana,Italy,Andrea Pirlo,,40,False,False
2006-06-12,Italy,Ghana,Italy,Vincenzo Iaquinta,,83,False,False
2006-06-13,South Korea,Togo,Togo,Mohamed Kader,,31,False,False
2006-06-13,South Korea,Togo,South Korea,Chun-soo Lee,,54,False,False
2006-06-13,South Korea,Togo,South Korea,Jung-hwan Ahn,,72,False,False
2006-06-13,Brazil,Croatia,Brazil,not applicable Kaká,,44,False,False
2006-06-14,Spain,Ukraine,Spain,Xabi Alonso,,13,False,False
2006-06-14,Spain,Ukraine,Spain,David Villa,,17,False,False
2006-06-14,Spain,Ukraine,Spain,David Villa,,48,False,True
2006-06-14,Spain,Ukraine,Spain,Fernando Torres,,81,False,False
2006-06-14,Tunisia,Saudi Arabia,Tunisia,Ziad Jaziri,,23,False,False
2006-06-14,Tunisia,Saudi Arabia,Saudi Arabia,Yasser Al-Qahtani,,57,False,False
2006-06-14,Tunisia,Saudi Arabia,Saudi Arabia,Sami Al-Jaber,,84,False,False
2006-06-14,Tunisia,Saudi Arabia,Tunisia,Radhi Jaïdi,,92,False,False
2006-06-14,Germany,Poland,Germany,Oliver Neuville,,91,False,False
2006-06-15,Ecuador,Costa Rica,Ecuador,Carlos Tenorio,,8,False,False
2006-06-15,Ecuador,Costa Rica,Ecuador,Agustín Delgado,,54,False,False
2006-06-15,Ecuador,Costa Rica,Ecuador,Iván Kaviedes,,92,False,False
2006-06-15,England,Trinidad and Tobago,England,Peter Crouch,,83,False,False
2006-06-15,England,Trinidad and Tobago,England,Steven Gerrard,,91,False,False
2006-06-15,Sweden,Paraguay,Sweden,Freddie Ljungberg,,89,False,False
2006-06-16,Argentina,Serbia and Montenegro,Argentina,Maxi Rodríguez,,6,False,False
2006-06-16,Argentina,Serbia and Montenegro,Argentina,Esteban Cambiasso,,31,False,False
2006-06-16,Argentina,Serbia and Montenegro,Argentina,Maxi Rodríguez,,41,False,False
2006-06-16,Argentina,Serbia and Montenegro,Argentina,Hernán Crespo,,78,False,False
2006-06-16,Argentina,Serbia and Montenegro,Argentina,Carlos Tevez,,84,False,False
2006-06-16,Argentina,Serbia and Montenegro,Argentina,Lionel Messi,,88,False,False
2006-06-16,Netherlands,Ivory Coast,Netherlands,Robin van Persie,,23,False,False
2006-06-16,Netherlands,Ivory Coast,Netherlands,Ruud van Nistelrooy,,27,False,False
2006-06-16,Netherlands,Ivory Coast,Ivory Coast,Bakari Koné,,38,False,False
2006-06-17,Portugal,Iran,Portugal,not applicable Deco,,63,False,False
2006-06-17,Portugal,Iran,Portugal,Cristiano Ronaldo,,80,False,True
2006-06-17,Czech Republic,Ghana,Ghana,Asamoah Gyan,,2,False,False
2006-06-17,Czech Republic,Ghana,Ghana,Sulley Muntari,,82,False,False
2006-06-17,Italy,United States,Italy,Alberto Gilardino,,22,False,False
2006-06-17,Italy,United States,United States,Cristian Zaccardo,,27,True,False
2006-06-18,Brazil,Australia,Brazil,not applicable Adriano,,49,False,False
2006-06-18,Brazil,Australia,Brazil,not applicable Fred,,90,False,False
2006-06-18,France,South Korea,France,Thierry Henry,,9,False,False
2006-06-18,France,South Korea,South Korea,Ji-sung Park,,81,False,False
2006-06-19,Togo,Switzerland,Switzerland,Alexander Frei,,16,False,False
2006-06-19,Togo,Switzerland,Switzerland,Tranquillo Barnetta,,88,False,False
2006-06-19,Saudi Arabia,Ukraine,Ukraine,Andriy Rusol,,4,False,False
2006-06-19,Saudi Arabia,Ukraine,Ukraine,Serhii Rebrov,,36,False,False
2006-06-19,Saudi Arabia,Ukraine,Ukraine,Andriy Shevchenko,,46,False,False
2006-06-19,Saudi Arabia,Ukraine,Ukraine,Maksym Kalynychenko,,84,False,False
2006-06-19,Spain,Tunisia,Tunisia,Jawhar Mnari,,8,False,False
2006-06-19,Spain,Tunisia,Spain,not applicable Raúl,,71,False,False
2006-06-19,Spain,Tunisia,Spain,Fernando Torres,,76,False,False
2006-06-19,Spain,Tunisia,Spain,Fernando Torres,,91,False,True
2006-06-20,Costa Rica,Poland,Costa Rica,Rónald Gómez,,25,False,False
2006-06-20,Costa Rica,Poland,Poland,Bartosz Bosacki,,33,False,False
2006-06-20,Costa Rica,Poland,Poland,Bartosz Bosacki,,65,False,False
2006-06-20,Ecuador,Germany,Germany,Miroslav Klose,,4,False,False
2006-06-20,Ecuador,Germany,Germany,Miroslav Klose,,44,False,False
2006-06-20,Ecuador,Germany,Germany,Lukas Podolski,,57,False,False
2006-06-20,Paraguay,Trinidad and Tobago,Paraguay,Brent Sancho,,25,True,False
2006-06-20,Paraguay,Trinidad and Tobago,Paraguay,Nelson Cuevas,,86,False,False
2006-06-20,Sweden,England,England,Joe Cole,,34,False,False
2006-06-20,Sweden,England,Sweden,Marcus Allbäck,,51,False,False
2006-06-20,Sweden,England,England,Steven Gerrard,,85,False,False
2006-06-20,Sweden,England,Sweden,Henrik Larsson,,90,False,False
2006-06-21,Iran,Angola,Angola,not applicable Flávio,,60,False,False
2006-06-21,Iran,Angola,Iran,Sohrab Bakhtiarizadeh,,75,False,False
